DATATIME,WINDSPEED,PREPOWER,WINDDIRECTION,TEMPERATURE,HUMIDITY,PRESSURE,A_WS,A_POWER,YD15
2022/6/2 3:15,2.1,9623.889287,118,9.8,54,819,3.4,4225,2009
2022/6/2 3:30,2,9850.985035,127,9.7,54,819,3.3,4865,3171
2022/6/2 3:45,1.8,9747.723776,135,9.6,55,819,3.5,6070,4287
2022/6/2 4:00,1.8,9618.477578,146,9.5,55,819,3.3,4774,5180
2022/6/2 4:15,1.7,9767.331672,156,9.4,56,819,3.1,3573,4332
2022/6/2 4:30,1.7,9728.569875,163,9.2,57,819,3.2,4579,3438
2022/6/2 4:45,1.5,9819.255327,172,9,58,819,3.3,5156,4019
2022/6/2 5:00,1.5,9722.864242,180,8.8,59,819,3.4,5337,4332
2022/6/2 5:15,1.4,9523.503635,184,8.9,59,819,3.5,6056,5180
2022/6/2 5:30,1.3,9710.790065,189,9.2,60,819,4,8614,4957
2022/6/2 5:45,1.3,9547.771368,198,9.6,60,819,4.2,9604,6296
2022/6/2 6:00,1.2,9555.611688,204,9.9,61,819,4.2,9797,8083
2022/6/2 6:15,1.2,9534.479074,215,10.6,60,819,4.2,9098,9199
2022/6/2 6:30,1.2,9663.7703,222,11.5,58,819,3.6,7006,8931
2022/6/2 6:45,1.2,9550.224814,228,12.4,56,819,3.9,7754,6520
2022/6/2 7:00,1.2,9853.911759,235,13.3,54,819,4.1,9305,6966
2022/6/2 7:15,1.2,9537.641788,235,14.2,51,819,3.8,8095,7457
2022/6/2 7:30,1.2,9860.190997,235,15,48,819,3.6,6986,7815
2022/6/2 7:45,1.4,9611.692332,234,15.7,44,819,3.6,6399,6922
2022/6/2 8:00,1.4,9802.778196,234,16.5,41,819,3.6,6456,5091
2022/6/2 8:15,1.5,9784.16423,233,17.3,38,819,3.8,7519,5180
2022/6/2 8:30,1.8,9647.895282,232,18,37,819,3.6,7155,5716
2022/6/2 8:45,2.1,9895.699264,233,18.7,35,819,3.2,4472,7011
2022/6/2 9:00,2.4,9729.718092,232,19.4,34,819,3.2,3955,4421
2022/6/2 9:15,2.7,9715.26776,234,20.1,32,819,3.7,4614,3260
2022/6/2 9:30,3.1,9850.188024,238,20.7,31,819,3.6,5503,3662
2022/6/2 9:45,3.4,9593.860285,242,21.4,29,819,3.9,5733,4689
2022/6/2 10:00,3.8,9883.846998,245,22,28,819,4.1,8127,4778
2022/6/2 10:15,4.1,9844.615079,248,22.5,27,819,4.6,10598,4332
2022/6/2 10:30,4.3,9868.4637,251,22.9,26,819,5.1,16199,7770
2022/6/2 10:45,4.6,9830.016595,255,23.3,25,819,4.2,10307,9244
2022/6/2 11:00,4.8,10185.14,257,23.7,24,819,5.4,16610,13441
2022/6/2 11:15,4.9,11049.5,258,24,23,819,5.1,16954,16210
2022/6/2 11:30,5,11895.24,260,24.3,22,819,5.2,14586,8529
2022/6/2 11:45,5,12740.98,261,24.6,22,819,5.1,15207,15451
2022/6/2 12:00,5,13586.72,262,24.9,21,819,5.1,14238,14379
2022/6/2 12:15,4.9,14350.14,264,25.1,21,819,4.9,10664,12102
2022/6/2 12:30,4.8,15033.2,265,25.2,21,819,4,5988,10717
2022/6/2 12:45,4.7,15716.26,266,25.3,20,818,5.2,10995,12861
2022/6/2 13:00,4.6,16399.32,268,25.4,20,818,4.3,10838,13620
2022/6/2 13:15,4.4,17017.7,267,25.5,20,818,4.6,7824,15138
2022/6/2 13:30,4.3,17571.4,266,25.5,20,818,4.6,10159,5403
2022/6/2 13:45,4.2,18125.1,265,25.4,20,818,5,12036,8842
2022/6/2 14:00,4.1,18678.8,263,25.4,20,818,4.9,13808,8038
2022/6/2 14:15,4.1,19252.1,260,25.4,20,818,4.5,9254,20809
2022/6/2 14:30,4.1,19843.04,256,25.5,20,818,5.5,16250,5537
2022/6/2 14:45,4.2,20433.98,253,25.6,19,818,4.7,11604,12950
2022/6/2 15:00,4.3,21024.92,249,25.7,19,818,6.4,27715,12146
2022/6/2 15:15,4.3,21590.38,247,25.7,19,818,6.2,24317,14245
2022/6/2 15:30,4.3,22128.4,245,25.6,19,818,4.5,9316,17907
2022/6/2 15:45,4.3,22667.4,244,25.6,20,817,5.7,19947,12146
2022/6/2 16:00,4.3,23205.42,242,25.5,20,817,5.3,17023,19738
2022/6/2 16:15,4.2,23474.92,239,25.5,20,817,4.8,13626,14781
2022/6/2 16:30,4.1,23473.94,232,25.4,20,817,5.6,17042,14379
2022/6/2 16:45,4,23472.96,226,25.3,20,817,5.8,22104,10003
2022/6/2 17:00,4,23471.98,219,25.2,20,817,5.9,22150,13218
2022/6/2 17:15,4,23486.68,213,24.9,21,817,6,23472,23399
2022/6/2 17:30,4.2,23517.06,207,24.5,22,817,5.8,21756,18621
2022/6/2 17:45,4.6,23547.44,202,24.1,24,817,6.1,21663,21301
2022/6/2 18:00,4.9,23577.82,197,23.7,25,817,6.8,30430,16388
2022/6/2 18:15,5.4,24234.42,194,23.1,26,817,7.4,37362,27910
2022/6/2 18:30,5.8,25517.24,192,22.4,27,817,6.8,32101,34117
2022/6/2 18:45,6.4,26801.04,190,21.6,28,817,6.9,33481,32598
2022/6/2 19:00,6.9,28083.86,188,20.9,29,817,7.9,44385,31661
2022/6/2 19:15,7.3,29525.44,189,20.3,29,817,8.2,48668,38180
2022/6/2 19:30,7.5,31124.8,192,19.8,30,817,8.6,53300,41306
2022/6/2 19:45,7.7,32725.14,196,19.3,31,818,8.1,47739,48138
2022/6/2 20:00,7.9,34324.5,198,18.8,32,818,8.1,50541,44387
2022/6/2 20:15,7.9,35231,201,18.3,33,818,9.1,57549,45593
2022/6/2 20:30,7.8,35443.66,203,17.8,35,818,9.3,61789,46218
2022/6/2 20:45,7.7,35656.32,204,17.3,37,818,9.3,60882,54033
2022/6/2 21:00,7.6,35868.98,206,16.8,39,818,8.6,53274,56534
2022/6/2 21:15,7.7,36646.12,207,16.5,41,818,9.5,62194,51755
2022/6/2 21:30,7.9,37987.74,207,16.3,42,818,9.3,58928,53452
2022/6/2 21:45,8,39329.36,208,16.2,43,818,9.7,62292,55507
2022/6/2 22:00,8.1,40670.98,208,16,44,818,9.6,61318,54122
2022/6/2 22:15,8.2,41722.52,207,15.8,44,818,9,57494,53229
2022/6/2 22:30,8.1,42484.96,206,15.6,44,818,9.4,61278,52827
2022/6/2 22:45,8.1,43247.4,205,15.5,45,818,9.3,60201,53765
2022/6/2 23:00,8,44009.84,204,15.3,45,818,9.5,65230,55239
2022/6/2 23:15,7.9,44889.88,203,15.1,46,818,9.8,64724,55149
2022/6/2 23:30,8,45886.54,204,14.9,47,818,9,60657,59124
2022/6/2 23:45,8.1,46884.18,204,14.8,48,818,9.2,58601,55819
2022/6/3 0:00,8.1,48285.84727,206,14.8,48,818,9,57143,54033
2022/6/3 0:15,8.1,48471.15636,205,14.6,49,818,9.1,57984,53631
2022/6/3 0:30,8.1,48638.4097,205,14.4,50,818,9.3,61437,50505
2022/6/3 0:45,8.1,48804.71273,206,14.3,51,818,9.2,62803,54524
2022/6/3 1:00,8.1,48971.96606,206,14.1,52,818,9.6,64181,58722
2022/6/3 1:15,8,48979.56848,206,13.9,53,818,8.5,54256,58097
2022/6/3 1:30,7.9,48826.5697,206,13.7,54,818,8.3,52199,56578
2022/6/3 1:45,7.7,48673.57091,206,13.4,55,818,8.3,54737,50282
2022/6/3 2:00,7.6,48520.57212,206,13.2,56,818,9.3,61800,51309
2022/6/3 2:15,7.4,47998.85576,207,13,56,818,9.3,62601,51800
2022/6/3 2:30,7.3,47106.52121,209,12.9,57,818,9,59800,58454
2022/6/3 2:45,7.3,46214.18667,210,12.7,58,818,8.9,60031,59168
2022/6/3 3:00,7.2,45321.85212,212,12.6,59,818,8.6,55096,56668
2022/6/3 3:15,7.2,44734.56485,214,12.5,59,818,8.5,55601,53095
2022/6/3 3:30,7.2,44454.22545,215,12.4,60,818,8.4,55609,50059
2022/6/3 3:45,7.3,44172.93576,218,12.3,60,818,8.6,56652,49344
2022/6/3 4:00,7.4,43892.59636,220,12.2,61,818,8.3,55390,51443
2022/6/3 4:15,7.4,43557.13939,221,12.3,61,818,8.2,49151,51130
2022/6/3 4:30,7.5,43166.56485,222,12.5,60,818,8.2,52987,47915
2022/6/3 4:45,7.6,42775.9903,223,12.7,59,818,7.7,47121,43539
2022/6/3 5:00,7.6,42385.41576,224,12.9,58,818,7.9,47860,46129
2022/6/3 5:15,7.6,41972.03394,225,13.1,58,818,7.7,46589,43003
2022/6/3 5:30,7.6,41533.94424,226,13.2,58,818,8.8,57226,44655
2022/6/3 5:45,7.5,41095.85455,227,13.3,59,818,8.3,53782,44477
2022/6/3 6:00,7.5,40657.76485,228,13.4,59,818,8.1,51935,48183
2022/6/3 6:15,7.5,40047.6703,230,13.6,59,818,6.9,39109,48228
2022/6/3 6:30,7.5,39266.52121,232,14,59,818,6.3,31217,40994
2022/6/3 6:45,7.4,38485.37212,234,14.3,58,819,6.8,34156,29472
2022/6/3 7:00,7.4,37704.22303,237,14.7,58,819,6.7,34820,31303
2022/6/3 7:15,7.3,36619.92727,237,15,58,819,7.2,39656,31795
2022/6/3 7:30,7,35231.53455,235,15.1,59,819,7.6,44397,36573
2022/6/3 7:45,6.7,33843.14182,233,15.3,59,819,7,37744,37778
2022/6/3 8:00,6.5,32454.74909,232,15.4,60,819,6.5,32680,42512
2022/6/3 8:15,6.1,31229.80848,230,15.7,60,819,6.8,35947,29606
2022/6/3 8:30,5.7,30168.32,231,16,60,819,7.4,39591,30946
2022/6/3 8:45,5.2,29106.83152,230,16.3,60,819,7.6,42459,34117
2022/6/3 9:00,4.8,28045.34303,231,16.6,60,819,7.3,42239,40279
2022/6/3 9:15,4.4,27152.05818,233,17,59,819,7.2,41204,38002
2022/6/3 9:30,4.2,26427.92727,240,17.5,58,819,6.8,35647,40770
2022/6/3 9:45,4,25702.84606,247,18,56,818,6.3,27651,36707
2022/6/3 10:00,4,24978.71515,254,18.5,55,818,5.8,24057,28758
2022/6/3 10:15,4,24838.0703,256,19.2,52,818,6.3,28156,25989
2022/6/3 10:30,4.2,25279.96121,251,20.1,49,818,6.3,28929,27016
2022/6/3 10:45,4.5,25721.85212,245,21.1,45,818,6.4,28665,25096
2022/6/3 11:00,4.8,26163.74303,241,22,42,818,6.2,26637,27463
2022/6/3 11:15,5.1,26770.98667,239,22.8,39,818,5.6,19992,22506
2022/6/3 11:30,5.5,27541.68242,241,23.3,37,818,5.1,15704,19023
2022/6/3 11:45,5.9,28312.37818,242,23.8,35,817,5.8,22817,13531
2022/6/3 12:00,6.3,29083.07394,243,24.3,33,817,5.9,21689,15540
2022/6/3 12:15,6.4,29276.93576,243,24.7,32,817,5.5,19893,24471
2022/6/3 12:30,6.1,28893.96364,245,25,31,817,8.9,59456,14558
2022/6/3 12:45,5.8,28510.99152,247,25.3,30,817,6.6,31400,48808
2022/6/3 13:00,5.5,28128.01939,249,25.6,29,817,6.1,24871,39788
2022/6/3 13:15,5.4,27945.56121,251,25.9,28,817,6.2,25555,30410
2022/6/3 13:30,5.4,27964.56727,253,26.3,27,817,6.4,27551,26123
2022/6/3 13:45,5.5,27982.62303,254,26.6,26,817,10.4,70642,21390
2022/6/3 14:00,5.6,28001.62909,256,27,25,817,6,28131,33625
2022/6/3 14:15,5.5,27839.12727,258,27.2,24,817,6,24498,45816
2022/6/3 14:30,5.6,27495.11758,262,27.2,23,817,5.8,23070,22640
2022/6/3 14:45,5.5,27151.10788,265,27.2,23,816,6.2,27283,21613
2022/6/3 15:00,5.6,26807.09818,268,27.2,22,816,6.2,27920,20631
2022/6/3 15:15,5.6,26405.12,270,27.2,22,816,5.7,22753,27284
2022/6/3 15:30,5.5,25945.17333,272,27.1,22,816,6.3,28801,10494
2022/6/3 15:45,5.4,25485.22667,273,27,22,816,5.7,23426,15361
2022/6/3 16:00,5.3,25025.28,275,26.9,22,816,7.7,48836,21435
2022/6/3 16:15,5,24954.00727,273,26.7,23,816,8.8,57699,30142
2022/6/3 16:30,4.7,25271.40848,268,26.4,24,816,8.9,55275,44968
2022/6/3 16:45,4.4,25589.76,258,26.1,25,817,7.4,41949,39565
2022/6/3 17:00,4.3,25907.16121,249,25.8,26,817,7.3,40575,49523
2022/6/3 17:15,4.4,26530.56,237,25.3,28,817,7.5,43741,45593
2022/6/3 17:30,4.9,27459.95636,225,24.7,31,817,7.9,48878,40100
2022/6/3 17:45,5.8,28390.30303,216,24,34,817,8.1,49570,44521
2022/6/3 18:00,6.6,29319.69939,209,23.4,37,817,8.2,50527,45772
2022/6/3 18:15,7.2,30617.81333,207,22.8,40,817,8.2,51690,42646
2022/6/3 18:30,7.3,32284.64485,209,22.2,43,817,8.5,55052,46754
2022/6/3 18:45,7.6,33952.42667,211,21.6,46,817,9.1,58588,49076
2022/6/3 19:00,7.7,35619.25818,213,21,49,817,9.4,62116,51577
2022/6/3 19:15,7.7,36152.37818,215,20.5,52,817,9.5,63531,55596
2022/6/3 19:30,7.4,35550.83636,217,20,53,817,8.8,56496,55908
2022/6/3 19:45,7.2,34950.24485,219,19.5,54,818,8.5,54911,56132
2022/6/3 20:00,6.9,34348.70303,221,19,55,818,8.6,52632,51175
2022/6/3 20:15,6.7,33156.07273,222,18.5,57,818,9.2,58714,46352
2022/6/3 20:30,6.5,31370.45333,221,18.2,58,818,8.3,53229,48049
2022/6/3 20:45,6.3,29584.83394,221,17.9,60,818,8,46286,56757
2022/6/3 21:00,6.1,27799.21455,220,17.6,61,818,7.8,44281,42065
2022/6/3 21:15,5.8,26708.26667,219,17.3,62,818,7.3,40339,44611
2022/6/3 21:30,5.4,26311.9903,217,17.1,63,818,6.3,30510,37510
2022/6/3 21:45,5,25916.66424,215,16.9,64,818,7,35925,32688
2022/6/3 22:00,4.6,25520.38788,213,16.7,65,818,7.5,42266,29205
2022/6/3 22:15,4.2,24986.31758,211,16.5,66,818,7.7,44396,31482
2022/6/3 22:30,3.8,24313.50303,213,16.2,67,818,8,51901,40458
2022/6/3 22:45,3.4,23640.68848,216,15.9,69,818,8,48385,43137
2022/6/3 23:00,3.1,22967.87394,218,15.6,70,818,7.6,44293,44700
2022/6/3 23:15,2.8,22716.99394,222,15.5,71,818,7.7,43158,38404
2022/6/3 23:30,2.8,22887.09818,226,15.4,71,818,7.7,46474,38850
2022/6/3 23:45,2.7,23058.15273,231,15.3,72,818,7.5,43421,40056
2022/6/4 0:00,5.4,34804.7,239,16.6,64,817,7.1,41994,39565
2022/6/4 0:15,5.7,36129.66,246,16.6,63,817,7.4,42694,37064
2022/6/4 0:30,6.3,37747.64,254,16.8,60,817,7.2,40273,37019
2022/6/4 0:45,7,39365.62,262,16.9,57,818,7.5,45179,37332
2022/6/4 1:00,7.8,40983.6,267,17.1,54,818,7.8,47496,42333
2022/6/4 1:15,8.3,41450.08,271,17.2,52,818,8.4,57248,40234
2022/6/4 1:30,8.4,40765.06,275,17.2,52,818,9,58902,48942
2022/6/4 1:45,8.7,40080.04,279,17.1,51,818,9,58911,54033
2022/6/4 2:00,8.9,39395.02,283,17.1,51,818,8.7,56770,53988
2022/6/4 2:15,8.9,38451.28,286,16.9,53,818,8.9,58127,52202
2022/6/4 2:30,8.7,37246.86,287,16.6,56,818,9,59459,49255
2022/6/4 2:45,8.4,36042.44,289,16.2,59,818,9.6,59834,49255
2022/6/4 3:00,8.2,34838.02,291,15.9,62,818,10,63842,59704
2022/6/4 3:15,8,33351.36,293,15.5,65,818,10.4,67066,55551
2022/6/4 3:30,7.9,31581.48,294,15.2,69,818,9.2,64737,58409
2022/6/4 3:45,7.8,29812.58,295,14.8,72,817,7.2,40455,61178
2022/6/4 4:00,7.7,28042.7,296,14.5,76,817,5.6,20757,42423
2022/6/4 4:15,7.6,26323.78,298,14.1,80,817,5.2,18053,27954
2022/6/4 4:30,7.4,24654.84,299,13.8,84,817,5.7,22838,17148
2022/6/4 4:45,7.4,22986.88,300,13.5,88,818,5.4,19636,16388
2022/6/4 5:00,7.3,21317.94,302,13.2,92,818,3.6,7899,21390
2022/6/4 5:15,7.1,19637.24,303,13,94,818,3.3,4520,13620
2022/6/4 5:30,6.8,17942.82,305,13,95,818,4.8,12926,4510
2022/6/4 5:45,6.6,16248.4,308,13,95,818,5.4,20420,5805
2022/6/4 6:00,6.3,14553.98,309,13,96,818,4.8,14667,14513
2022/6/4 6:15,5.8,12794.88,311,13.1,96,818,4,8945,17103
2022/6/4 6:30,5.1,10971.1,312,13.2,96,818,3.2,4792,11119
2022/6/4 6:45,4.2,9519.767568,313,13.3,96,817,2.2,1772,5493
2022/6/4 7:00,3.5,9649.596562,315,13.4,96,817,1.9,695,2367
2022/6/4 7:15,2.9,9569.494742,314,13.4,96,817,1.5,791,625
2022/6/4 7:30,2.3,9514.607196,310,13.5,96,817,1.8,1036,357
2022/6/4 7:45,1.9,9696.116621,302,13.6,96,817,2.3,1224,402
2022/6/4 8:00,1.4,9821.058397,291,13.7,96,817,3,2028,804
2022/6/4 8:15,1.2,9772.361946,279,13.8,96,817,3.3,5316,1161
2022/6/4 8:30,1.3,9863.1947,279,13.9,95,817,3.3,6130,3126
2022/6/4 8:45,1.3,9593.421024,274,14.1,94,817,3.9,8273,5537
2022/6/4 9:00,1.4,9823.685547,274,14.2,93,817,4.2,9673,7234
2022/6/4 9:15,1.4,9827.882789,278,14.4,91,817,4.4,13543,8217
2022/6/4 9:30,1.4,9514.238468,282,14.5,90,817,4.2,10757,11164
2022/6/4 9:45,1.5,9686.971089,286,14.6,88,817,4.3,12039,11342
2022/6/4 10:00,1.5,9728.781489,290,14.7,87,817,4.9,16644,11119
2022/6/4 10:15,1.6,9779.1212,297,14.9,85,817,4.2,11981,12593
2022/6/4 10:30,1.6,9863.869536,300,15.1,83,817,4.4,11383,13486
2022/6/4 10:45,1.7,9699.023614,303,15.2,82,817,5.6,24082,9646
2022/6/4 11:00,1.7,9819.708549,306,15.4,80,817,5.6,25187,17594
2022/6/4 11:15,1.8,9863.123521,308,15.7,77,817,5,19782,24292
2022/6/4 11:30,1.8,9552.996287,313,16.1,74,817,4.8,13010,20675
2022/6/4 11:45,1.8,9675.0492,317,16.6,71,817,4.4,10985,17103
2022/6/4 12:00,1.8,9795.654927,322,17,68,817,4.5,12705,13486
2022/6/4 12:15,2,9748.960682,323,17.4,64,817,5.3,19599,9467
2022/6/4 12:30,2.3,9710.543381,320,17.9,61,817,5.4,20656,16031
2022/6/4 12:45,2.8,9786.334515,319,18.3,58,817,5.6,22593,20140
2022/6/4 13:00,3.1,9807.516242,318,18.8,55,817,5.4,21021,17683
2022/6/4 13:15,3.4,9660.765646,317,19.2,52,817,6.1,27371,21167
2022/6/4 13:30,3.7,9548.932201,315,19.5,50,817,7.3,43931,21479
2022/6/4 13:45,4,9552.072565,313,19.8,49,816,7.3,43136,32107
2022/6/4 14:00,4.3,9621.162168,311,20.1,47,816,5.8,22340,38493
2022/6/4 14:15,4.4,9789.994652,309,20.3,46,816,6.8,34940,31884
2022/6/4 14:30,4.6,9809.122201,308,20.5,45,816,6.7,35725,28803
2022/6/4 14:45,4.8,9817.296521,306,20.8,44,816,6.7,34834,31705
2022/6/4 15:00,5,9867.737604,304,21,43,816,5.5,24823,29339
2022/6/4 15:15,5.1,9834.92616,303,21.1,43,816,5.5,22572,28713
2022/6/4 15:30,5.2,9585.974002,302,21.1,43,816,5.1,16682,23042
2022/6/4 15:45,5.3,9544.360202,302,21.1,43,815,5.4,19649,19559
2022/6/4 16:00,5.4,9816.151997,301,21.1,43,815,5.1,17649,17014
2022/6/4 16:15,5.4,9739.321344,300,21.1,43,815,4.8,14202,19023
2022/6/4 16:30,5.3,9535.261631,298,21.1,43,815,5.1,17548,12637
2022/6/4 16:45,5.2,9815.141442,298,21,43,815,4.6,13530,16880
2022/6/4 17:00,5.1,9781.538984,296,21,43,815,4.5,10686,16344
2022/6/4 17:15,4.9,9696.205325,293,20.9,44,815,10.5,50783,9020
2022/6/4 17:30,4.5,9699.352359,291,20.6,45,815,10.1,68554,13888
2022/6/4 17:45,4.1,9802.741544,287,20.3,47,815,9.7,68183,71404
2022/6/4 18:00,3.7,9705.222729,284,20,48,815,4.9,14164,61848
2022/6/4 18:15,3.4,9760.888317,282,19.7,49,815,3.7,7141,46397
2022/6/4 18:30,3.2,9813.389455,281,19.3,50,815,3.8,8702,10181
2022/6/4 18:45,3.1,9587.177315,281,18.9,50,816,5,18924,5671
2022/6/4 19:00,2.8,9590.606079,280,18.5,51,816,5.9,28695,12593
2022/6/4 19:15,3.1,9851.631218,283,18.1,49,816,5.4,22751,26034
2022/6/4 19:30,3.7,9519.754205,287,17.6,45,816,6.4,34611,23935
2022/6/4 19:45,4.3,9699.409314,291,17.2,42,816,7.1,41803,27820
2022/6/4 20:00,4.9,9687.399588,293,16.7,38,816,8,54687,36930
2022/6/4 20:15,5.3,9506.77009,295,16.3,36,816,8.6,61377,46040
2022/6/4 20:30,5.5,9777.650109,296,16,35,816,9.4,68847,54301
2022/6/4 20:45,5.6,9846.023126,297,15.6,34,817,9.8,73022,65286
2022/6/4 21:00,5.8,9867.739419,298,15.3,33,817,9,64859,65509
2022/6/4 21:15,5.9,10448.76,300,14.9,32,817,9.4,67440,62696
2022/6/4 21:30,6,11321.94,301,14.5,33,817,9.4,68128,64973
2022/6/4 21:45,6,12194.14,302,14,33,817,9.4,64539,57427
2022/6/4 22:00,6.1,13067.32,304,13.6,34,817,8.6,58282,64170
2022/6/4 22:15,6.3,14009.1,305,13.2,34,817,8.5,56280,61848
2022/6/4 22:30,6.5,15019.48,304,12.8,35,817,8.7,61478,53810
2022/6/4 22:45,6.9,16029.86,304,12.5,35,817,9.1,64904,53274
2022/6/4 23:00,7.1,17040.24,303,12.1,36,817,9.2,60972,61178
2022/6/4 23:15,7.2,17614.52,303,11.8,36,817,8.5,59180,60419
2022/6/4 23:30,7.3,17751.72,302,11.6,37,817,8.3,54384,55105
2022/6/4 23:45,7.3,17887.94,300,11.3,38,816,7.8,48396,52157
2022/6/5 0:00,8.7,44887.92,299,10.8,36,817,7.8,49813,49389
2022/6/5 0:15,8.8,45592.54,299,10.7,36,817,7.8,51615,45682
2022/6/5 0:30,8.9,45827.74,298,10.6,37,817,8.1,53955,46799
2022/6/5 0:45,9,46062.94,299,10.5,38,816,8,55074,48228
2022/6/5 1:00,9.1,46298.14,298,10.4,39,816,8.5,57674,47469
2022/6/5 1:15,9.1,46218.76,299,10.3,41,816,8.9,59990,52381
2022/6/5 1:30,9.2,45824.8,299,10.2,42,816,8.6,54432,55060
2022/6/5 1:45,9.1,45431.82,300,10.2,43,816,8.6,60320,53140
2022/6/5 2:00,9.2,45037.86,301,10.1,44,816,8.9,59657,53899
2022/6/5 2:15,9.1,44653.7,301,10,45,816,8,55267,54881
2022/6/5 2:30,9.1,44278.36,302,9.9,46,816,7.1,45827,54301
2022/6/5 2:45,9,43903.02,302,9.8,47,816,7.5,49184,48585
2022/6/5 3:00,9,43527.68,303,9.7,48,816,7.2,43284,44343
2022/6/5 3:15,8.9,42907.34,304,9.5,48,816,7.4,46063,43896
2022/6/5 3:30,8.7,42042,303,9.3,49,816,6.7,38080,41529
2022/6/5 3:45,8.7,41176.66,303,9.1,50,816,7.2,46171,37957
2022/6/5 4:00,8.5,40311.32,303,8.9,51,816,7.8,50856,40100
2022/6/5 4:15,8.5,39419.52,302,8.8,51,816,8.4,59211,44298
2022/6/5 4:30,8.4,38502.24,302,8.7,52,816,8.2,60946,47469
2022/6/5 4:45,8.4,37585.94,302,8.6,53,815,8.1,54616,61267
2022/6/5 5:00,8.3,36668.66,303,8.5,54,815,7.5,48409,52157
2022/6/5 5:15,8.2,36015.98,303,8.5,54,815,7.5,50099,45772
2022/6/5 5:30,8,35626.92,303,8.8,54,815,7.7,52702,44477
2022/6/5 5:45,7.7,35237.86,304,9.1,54,815,7,43640,46799
2022/6/5 6:00,7.5,34848.8,304,9.4,54,815,5.1,23790,47022
2022/6/5 6:15,7.2,34595.96,305,9.7,54,815,4.2,14337,28579
2022/6/5 6:30,6.7,34480.32,305,10.2,53,815,5.2,21345,16344
2022/6/5 6:45,6.3,34365.66,304,10.6,52,815,4.7,16147,13620
2022/6/5 7:00,5.8,34250.02,304,11.1,51,815,4.3,14332,16344
2022/6/5 7:15,5.6,34850.76,305,11.5,51,815,4.5,15302,13441
2022/6/5 7:30,5.6,36166.9,307,12,50,815,5.1,20495,13129
2022/6/5 7:45,5.7,37484.02,309,12.4,50,815,6.2,29437,16835
2022/6/5 8:00,5.7,38800.16,311,12.9,49,815,6.9,38259,17728
2022/6/5 8:15,6,40089.84,313,13.3,49,815,7.2,42903,29026
2022/6/5 8:30,6.6,41351.1,314,13.7,48,815,6.6,33460,42155
2022/6/5 8:45,7.1,42612.36,314,14,47,815,5.9,25530,35680
2022/6/5 9:00,7.8,43873.62,315,14.4,46,815,6,27979,30500
2022/6/5 9:15,8.3,44882.04,315,14.7,45,815,5.5,23204,25454
2022/6/5 9:30,8.8,45637.62,313,14.9,44,815,6,26873,23533
2022/6/5 9:45,9.3,46392.22,312,15.2,43,815,6.4,31246,19738
2022/6/5 10:00,9.8,47147.8,311,15.4,42,815,5.2,21485,26168
2022/6/5 10:15,10,47100.76,311,15.5,41,815,5.7,24978,27195
2022/6/5 10:30,9.9,46253.06,310,15.4,41,815,5.7,24189,20631
2022/6/5 10:45,9.9,45405.36,310,15.4,41,815,5.5,22463,19202
2022/6/5 11:00,9.7,44557.66,310,15.3,41,815,6.1,27452,22104
2022/6/5 11:15,9.6,43806.98,310,15.3,41,815,6.8,35155,23891
2022/6/5 11:30,9.3,43155.28,309,15.4,41,815,6.9,37335,25186
2022/6/5 11:45,9,42503.58,309,15.5,42,815,6.8,39138,35233
2022/6/5 12:00,8.8,41851.88,308,15.6,42,815,7,38952,29472
2022/6/5 12:15,8.6,41503.98,308,15.7,42,815,8,49332,33581
2022/6/5 12:30,8.6,41460.86,307,15.8,41,815,7.7,46842,45414
2022/6/5 12:45,8.5,41418.72,307,15.9,41,814,7.9,50885,48317
2022/6/5 13:00,8.4,41375.6,306,16,40,814,8.9,55995,46084
2022/6/5 13:15,8.4,41336.4,306,16.1,40,814,10.1,65300,48094
2022/6/5 13:30,8.6,41300.14,306,16,41,814,9.1,60377,52202
2022/6/5 13:45,8.6,41263.88,307,15.9,42,814,7,39601,57561
2022/6/5 14:00,8.8,41227.62,307,15.8,43,814,6.3,30924,51577
2022/6/5 14:15,8.7,41011.04,307,15.6,44,814,6,25798,23444
2022/6/5 14:30,8.6,40613.16,306,15.3,45,814,4.6,13778,31527
2022/6/5 14:45,8.5,40215.28,306,15,47,814,3.9,9514,16746
2022/6/5 15:00,8.4,39817.4,306,14.7,48,814,4.6,15346,13575
2022/6/5 15:15,8.4,39140.22,306,14.5,49,814,7.3,38403,7368
2022/6/5 15:30,8.4,38182.76,307,14.3,50,814,7.1,36941,12057
2022/6/5 15:45,8.5,37225.3,309,14,50,814,7.5,43889,35769
2022/6/5 16:00,8.6,36267.84,311,13.8,51,814,8.9,57628,45593
2022/6/5 16:15,8.4,35143.78,313,13.7,52,814,8.3,52836,40502
2022/6/5 16:30,8.1,33853.12,315,13.6,53,814,7.1,40130,49880
2022/6/5 16:45,7.7,32562.46,318,13.5,54,814,7.4,41070,45727
2022/6/5 17:00,7.4,31271.8,320,13.4,55,814,7,36408,38270
2022/6/5 17:15,7.2,30016.42,325,13.2,56,814,5.3,21047,47245
2022/6/5 17:30,7.1,28796.32,331,13,57,814,6,25428,25989
2022/6/5 17:45,7.2,27576.22,337,12.7,58,814,7.4,43614,17683
2022/6/5 18:00,7.2,26356.12,343,12.5,59,814,6.5,32173,34965
2022/6/5 18:15,7.1,25214.42,349,12.2,60,814,5.8,23025,40770
